Date,Stock,Action,Qty,Price,Total_Amount,Cash_In_Hand,TMS_Khata_Value,Profit_Loss,Gain_Loss_Pct,Portfolio_Value,Reason
"Aug 02, 2020",MEGA,SELL,143.0,224.0,32032.0,99921.0,560948.0,-2860.0,-8.20%,660869.0,Trailing Stop (7% drop) - exactly 8.20% drop
"Aug 10, 2020",MEGA,BUY,142.0,230.0,-32660.0,251400.0,405006.0,0.0,0.00%,656406.0,Trend Entry (Str: 0.05)
"Dec 06, 2020",MEGA,SELL,142.0,259.0,36778.0,130274.0,741807.0,4118.0,12.61%,872081.0,Trailing Stop (7% drop) - exactly 10.38% drop
"Dec 13, 2020",MEGA,BUY,163.0,268.0,-43684.0,314470.0,563940.0,0.0,0.00%,878410.0,Trend Entry (Str: 0.06)
"Jan 03, 2021",MEGA,SELL,163.0,261.0,42543.0,451280.0,423719.0,-1141.0,-2.61%,874999.0,Trailing Stop (7% drop) - exactly 9.69% drop
"Jan 12, 2021",MEGA,BUY,164.0,281.0,-46084.0,46634.0,878756.0,0.0,0.00%,925390.0,Trend Entry (Str: 0.04)
"Jan 31, 2021",MEGA,SELL,164.0,274.0,44936.0,480269.0,478795.0,-1148.0,-2.49%,959064.0,Trailing Stop (7% drop) - exactly 8.67% drop
"Feb 08, 2021",MEGA,BUY,168.0,298.0,-50064.0,213260.0,792391.0,0.0,0.00%,1005651.0,Trend Entry (Str: 0.06)
"Feb 22, 2021",MEGA,SELL,168.0,310.0,52080.0,116267.0,932628.0,2016.0,4.03%,1048895.0,Trailing Stop (7% drop) - exactly 7.19% drop
"Apr 01, 2021",MEGA,BUY,162.0,307.0,-49734.0,690874.0,304137.0,0.0,0.00%,995011.0,Trend Entry (Str: 0.02)
"Apr 26, 2021",MEGA,SELL,162.0,295.0,47790.0,791602.0,192841.0,-1944.0,-3.91%,984443.0,Trailing Stop (7% drop) - exactly 9.79% drop
"May 02, 2021",MEGA,BUY,160.0,307.0,-49120.0,495485.0,491986.0,0.0,0.00%,987471.0,Trend Entry (Str: 0.00)
"Jun 21, 2021",MEGA,SELL,160.0,358.0,57280.0,475001.0,984950.0,8160.0,16.61%,1459951.0,Trailing Stop (7% drop) - exactly 7.01% drop
"Jun 28, 2021",MEGA,BUY,198.0,372.0,-73656.0,758541.0,717658.0,0.0,0.00%,1476199.0,Trend Entry (Str: 0.05)
"Aug 24, 2021",MEGA,SELL,198.0,372.0,73656.0,105001.3,1655502.9,0.0,0.00%,1760504.2,Trailing Stop (7% drop) - exactly 7.16% drop
"Nov 08, 2021",MEGA,BUY,237.0,340.1,-80603.7,232034.1,1383362.5,0.0,0.00%,1615396.6,Trend Entry (Str: 0.02)
"Nov 30, 2021",MEGA,SELL,237.0,285.0,67545.0,1329824.6,147936.0,-13058.7,-16.20%,1477760.6,Trailing Stop (7% drop) - exactly 16.20% drop
"Jan 05, 2022",MEGA,BUY,242.0,301.0,-72842.0,569867.6,892685.6,0.0,0.00%,1462553.2,Trend Entry (Str: 0.06)
"Jan 26, 2022",MEGA,SELL,242.0,285.1,68994.2,1035159.9,388155.2,-3847.8,-5.28%,1423315.1,Trailing Stop (7% drop) - exactly 8.33% drop
"Jun 02, 2022",MEGA,BUY,273.0,237.0,-64701.0,1094769.3,202164.0,0.0,0.00%,1296933.3,Trend Entry (Str: 0.02)
"Nov 23, 2022",MEGA,SELL,273.0,220.0,60060.0,103660.39,1103847.5,-4641.0,-7.17%,1207507.89,Trailing Stop (7% drop) - exactly 7.17% drop
"Feb 03, 2016",MFIL,SELL,43.0,233.0,10019.0,335134.0,270326.0,5375.0,115.74%,605460.0,Take Profit (100% up) - exactly 115.74% up
"Feb 07, 2016",MFIL,BUY,118.0,257.0,-30326.0,214569.0,396594.0,0.0,0.00%,611163.0,Trend Entry (Str: 0.24)
"Mar 27, 2016",MFIL,SELL,118.0,237.0,27966.0,196186.0,471042.0,-2360.0,-7.78%,667228.0,Trailing Stop (7% drop) - exactly 9.54% drop
"Apr 21, 2016",MFIL,BUY,136.0,253.0,-34408.0,211515.0,477224.0,0.0,0.00%,688739.0,Trend Entry (Str: 0.11)
"May 03, 2016",MFIL,SELL,136.0,310.0,42160.0,182009.0,519238.0,7752.0,22.53%,701247.0,Trailing Stop (7% drop) - exactly 9.36% drop
"May 17, 2016",MFIL,BUY,117.0,300.0,-35100.0,87338.0,618464.0,0.0,0.00%,705802.0,Trend Entry (Str: 0.07)
"Aug 03, 2016",MFIL,SELL,117.0,430.0,50310.0,239029.0,599962.0,15210.0,43.33%,838991.0,Trailing Stop (7% drop) - exactly 9.66% drop
"Aug 17, 2016",MFIL,BUY,96.0,419.0,-40224.0,462508.0,347813.0,0.0,0.00%,810321.0,Trend Entry (Str: 0.03)
"Sep 25, 2016",MFIL,SELL,96.0,392.0,37632.0,411712.0,340621.0,-2592.0,-6.44%,752333.0,Trailing Stop (7% drop) - exactly 8.62% drop
"Oct 23, 2016",MFIL,BUY,92.0,418.0,-38456.0,526163.0,250322.0,0.0,0.00%,776485.0,Trend Entry (Str: 0.01)
"Nov 22, 2016",MFIL,SELL,92.0,395.0,36340.0,733902.0,21206.0,-2116.0,-5.50%,755108.0,Trailing Stop (7% drop) - exactly 7.28% drop
"Mar 22, 2017",MFIL,BUY,220.0,170.0,-37400.0,10.0,765259.0,0.0,0.00%,765269.0,Trend Entry (Str: 0.07)
"Apr 09, 2017",MFIL,SELL,220.0,177.0,38940.0,80872.0,738536.0,1540.0,4.12%,819408.0,Trailing Stop (7% drop) - exactly 7.33% drop
"Apr 13, 2017",MFIL,BUY,108.0,190.0,-20520.0,107.0,856189.0,0.0,0.00%,856296.0,Trend Entry (Str: 0.12)
"May 15, 2017",MFIL,SELL,108.0,175.0,18900.0,338577.0,443768.0,-1620.0,-7.89%,782345.0,Trailing Stop (7% drop) - exactly 9.33% drop
"Jul 19, 2017",MFIL,BUY,225.0,169.0,-38025.0,241837.0,521523.0,0.0,0.00%,763360.0,Trend Entry (Str: 0.04)
"Aug 10, 2017",MFIL,SELL,225.0,157.0,35325.0,35422.0,723996.0,-2700.0,-7.10%,759418.0,Trailing Stop (7% drop) - exactly 7.10% drop
"Oct 25, 2017",MFIL,BUY,239.0,149.0,-35611.0,273118.0,441564.0,0.0,0.00%,714682.0,Trend Entry (Str: 0.01)
"Nov 08, 2017",MFIL,SELL,239.0,137.0,32743.0,500826.0,185276.0,-2868.0,-8.05%,686102.0,Trailing Stop (7% drop) - exactly 8.05% drop
"Dec 11, 2017",MFIL,BUY,234.0,145.0,-33930.0,123064.0,558172.0,0.0,0.00%,681236.0,Trend Entry (Str: 0.01)
"Mar 05, 2018",MFIL,SELL,234.0,131.0,30654.0,528420.0,105875.0,-3276.0,-9.66%,634295.0,Trailing Stop (7% drop) - exactly 10.27% drop
"Apr 17, 2018",MFIL,BUY,235.0,136.0,-31960.0,183231.0,456616.0,0.0,0.00%,639847.0,Trend Entry (Str: 0.06)
"Apr 26, 2018",MFIL,SELL,235.0,132.0,31020.0,190106.0,453735.0,-940.0,-2.94%,643841.0,Trailing Stop (7% drop) - exactly 7.69% drop
"Aug 14, 2018",MFIL,BUY,244.0,123.0,-30012.0,231190.0,371180.0,0.0,0.00%,602370.0,Trend Entry (Str: 0.03)
"Nov 18, 2018",MFIL,SELL,244.0,124.0,30256.0,355831.0,248064.0,244.0,0.81%,603895.0,Trailing Stop (7% drop) - exactly 8.15% drop
"May 12, 2019",MFIL,BUY,236.0,114.0,-26904.0,30.0,632966.0,0.0,0.00%,632996.0,Trend Entry (Str: 0.01)
"Dec 31, 2019",MFIL,SELL,236.0,133.0,31388.0,166008.0,392873.0,4484.0,16.67%,558881.0,Trailing Stop (7% drop) - exactly 8.28% drop
"Jan 05, 2020",MFIL,BUY,197.0,141.0,-27777.0,219213.0,337309.0,0.0,0.00%,556522.0,Trend Entry (Str: 0.06)
"Jan 23, 2020",MFIL,SELL,197.0,202.0,39794.0,39966.0,574690.0,12017.0,43.26%,614656.0,Trailing Stop (7% drop) - exactly 7.76% drop
"Feb 26, 2020",MFIL,BUY,128.0,255.0,-32640.0,242.0,749592.0,0.0,0.00%,749834.0,Trend Entry (Str: 0.25)
"Mar 10, 2020",MFIL,SELL,128.0,288.0,36864.0,553273.0,144789.0,4224.0,12.94%,698062.0,Trailing Stop (7% drop) - exactly 9.72% drop
"Jul 01, 2020",MFIL,BUY,131.0,262.0,-34322.0,647572.0,43716.0,0.0,0.00%,691288.0,Trend Entry (Str: 0.06)
"Jul 20, 2020",MFIL,SELL,131.0,305.0,39955.0,479013.0,220086.0,5633.0,16.41%,699099.0,Trailing Stop (7% drop) - exactly 9.76% drop
"Sep 06, 2020",MFIL,BUY,119.0,282.0,-33558.0,27087.0,644647.0,0.0,0.00%,671734.0,Trend Entry (Str: 0.01)
"Dec 20, 2020",MFIL,SELL,119.0,374.0,44506.0,217833.0,627773.0,10948.0,32.62%,845606.0,Trailing Stop (7% drop) - exactly 8.56% drop
"Dec 24, 2020",MFIL,BUY,112.0,390.0,-43680.0,211957.0,665086.0,0.0,0.00%,877043.0,Trend Entry (Str: 0.04)
"Dec 30, 2020",MFIL,SELL,112.0,337.0,37744.0,417881.0,439839.0,-5936.0,-13.59%,857720.0,Trailing Stop (7% drop) - exactly 13.59% drop
"Jan 21, 2021",MFIL,BUY,119.0,418.0,-49742.0,44471.0,953790.0,0.0,0.00%,998261.0,Trend Entry (Str: 0.12)
"Feb 25, 2021",MFIL,SELL,119.0,499.0,59381.0,182349.0,848076.0,9639.0,19.38%,1030425.0,Trailing Stop (7% drop) - exactly 7.59% drop
"Apr 06, 2021",MFIL,BUY,98.0,509.0,-49882.0,342294.0,664151.0,0.0,0.00%,1006445.0,Trend Entry (Str: 0.05)
"Apr 25, 2021",MFIL,SELL,98.0,494.0,48412.0,405275.0,588807.0,-1470.0,-2.95%,994082.0,Trailing Stop (7% drop) - exactly 8.35% drop
"May 17, 2021",MFIL,BUY,98.0,534.0,-52332.0,91408.0,957332.0,0.0,0.00%,1048740.0,Trend Entry (Str: 0.05)
"Jun 13, 2021",MFIL,SELL,98.0,1118.0,109564.0,214145.0,1353285.0,57232.0,109.36%,1567430.0,Take Profit (100% up) - exactly 109.36% up
"Jun 17, 2021",MFIL,BUY,72.0,1045.0,-75240.0,457796.0,1065691.0,0.0,0.00%,1523487.0,Trend Entry (Str: 0.41)
"Jun 29, 2021",MFIL,SELL,72.0,970.0,69840.0,828381.0,638817.0,-5400.0,-7.18%,1467198.0,Trailing Stop (7% drop) - exactly 7.62% drop
"Jul 04, 2021",MFIL,BUY,72.0,1000.0,-72000.0,319096.0,1136099.0,0.0,0.00%,1455195.0,Trend Entry (Str: 0.09)
"Aug 31, 2021",MFIL,SELL,72.0,1268.0,91296.0,358405.8,1403603.7,19296.0,26.80%,1762009.5,Trailing Stop (7% drop) - exactly 7.45% drop
"Oct 28, 2021",MFIL,BUY,70.0,1123.0,-78610.0,1270859.1,322672.0,0.0,0.00%,1593531.1,Trend Entry (Str: 0.06)
"Nov 11, 2021",MFIL,SELL,70.0,1038.0,72660.0,523394.8,1011415.5,-5950.0,-7.57%,1534810.3,Trailing Stop (7% drop) - exactly 9.74% drop
"Nov 16, 2021",MFIL,BUY,70.0,1106.7,-77469.0,128621.8,1437064.7,0.0,0.00%,1565686.5,Trend Entry (Str: 0.04)
"Nov 28, 2021",MFIL,SELL,70.0,1068.0,74760.0,1208487.6,285120.0,-2709.0,-3.50%,1493607.6,Trailing Stop (7% drop) - exactly 9.49% drop
"Jul 06, 2022",MFIL,BUY,146.0,445.0,-64970.0,709360.9,593050.0,0.0,0.00%,1302410.9,Trend Entry (Str: 0.05)
"Jul 11, 2022",MFIL,SELL,146.0,406.0,59276.0,543733.4,665847.92,-5694.0,-8.76%,1209581.32,Trailing Stop (7% drop) - exactly 8.76% drop
"Jul 15, 2022",MFIL,BUY,135.0,447.0,-60345.0,590390.6,622258.04,0.0,0.00%,1212648.64,Trend Entry (Str: 0.06)
"Aug 05, 2022",MFIL,SELL,135.0,467.0,63045.0,402154.49,919122.1,2700.0,4.47%,1321276.59,Trailing Stop (7% drop) - exactly 10.14% drop
"Nov 02, 2022",MFIL,BUY,149.0,420.0,-62580.0,616624.89,640109.3,0.0,0.00%,1256734.19,Trend Entry (Str: 0.08)
"Nov 13, 2022",MFIL,SELL,149.0,410.0,61090.0,355904.79,842019.4,-1490.0,-2.38%,1197924.19,Trailing Stop (7% drop) - exactly 8.07% drop
"Nov 24, 2022",MFIL,BUY,99.0,430.0,-42570.0,250.39,1217814.7,0.0,0.00%,1218065.09,Trend Entry (Str: 0.06)
"Dec 11, 2022",MFIL,SELL,99.0,411.1,40698.9,632958.69,540766.6,-1871.1,-4.40%,1173725.29,Trailing Stop (7% drop) - exactly 7.62% drop
"Jan 23, 2023",MFIL,BUY,130.0,469.0,-60970.0,274.49,1268972.6,0.0,0.00%,1269247.09,Trend Entry (Str: 0.10)
"Feb 02, 2023",MFIL,SELL,130.0,451.3,58669.0,822123.69,381885.4,-2301.0,-3.77%,1204009.09,Trailing Stop (7% drop) - exactly 8.18% drop
"Feb 07, 2023",MFIL,BUY,124.0,492.0,-61008.0,579591.39,644064.5,0.0,0.00%,1223655.89,Trend Entry (Str: 0.09)
"Feb 16, 2023",MFIL,SELL,124.0,453.0,56172.0,498599.99,667628.6,-4836.0,-7.93%,1166228.59,Trailing Stop (7% drop) - exactly 7.93% drop
"May 02, 2023",MFIL,BUY,131.0,438.0,-57378.0,577780.69,573362.0,0.0,0.00%,1151142.69,Trend Entry (Str: 0.01)
"Jul 27, 2023",MFIL,SELL,131.0,525.5,68840.5,68977.39,1175314.0,11462.5,19.98%,1244291.39,Trailing Stop (7% drop) - exactly 7.97% drop
"Sep 21, 2023",MFIL,BUY,112.0,540.0,-60480.0,845521.69,374188.1,0.0,0.00%,1219709.79,Trend Entry (Str: 0.04)
"Oct 16, 2023",MFIL,SELL,112.0,498.0,55776.0,636732.69,514866.0,-4704.0,-7.78%,1151598.69,Trailing Stop (7% drop) - exactly 7.78% drop
"Nov 27, 2023",MFIL,BUY,108.0,528.0,-57024.0,799213.69,350869.0,0.0,0.00%,1150082.69,Trend Entry (Str: 0.03)
"Dec 03, 2023",MFIL,SELL,108.0,489.0,52812.0,795313.69,338667.0,-4212.0,-7.39%,1133980.69,Trailing Stop (7% drop) - exactly 7.56% drop
"Dec 10, 2023",MFIL,BUY,112.0,513.0,-57456.0,448816.69,706812.3,0.0,0.00%,1155628.99,Trend Entry (Str: 0.01)
"Jan 01, 2024",MFIL,SELL,112.0,523.0,58576.0,295824.19,866923.5,1120.0,1.95%,1162747.69,Trailing Stop (7% drop) - exactly 8.08% drop
"Jan 09, 2024",MFIL,BUY,109.0,534.8,-58293.2,614.49,1174390.4,0.0,0.00%,1175004.89,Trend Entry (Str: 0.02)
"Jan 24, 2024",MFIL,SELL,109.0,513.0,55917.0,564645.89,593855.9,-2376.2,-4.08%,1158501.79,Trailing Stop (7% drop) - exactly 7.23% drop
"Mar 18, 2024",MFIL,BUY,106.0,518.0,-54908.0,220968.89,886776.2,0.0,0.00%,1107745.09,Trend Entry (Str: 0.01)
"Jun 06, 2024",MFIL,SELL,106.0,500.0,53000.0,53086.29,1086657.6,-1908.0,-3.47%,1139743.89,Trailing Stop (7% drop) - exactly 7.06% drop
"Jun 16, 2024",MFIL,BUY,80.0,521.0,-41680.0,381.89,1146924.5,0.0,0.00%,1147306.39,Trend Entry (Str: 0.02)
"Aug 06, 2024",MFIL,SELL,80.0,692.5,55400.0,768329.89,736707.0,13720.0,32.92%,1505036.89,Trailing Stop (7% drop) - exactly 9.83% drop
"Aug 11, 2024",MFIL,BUY,103.0,744.9,-76724.7,534004.59,1012309.8,0.0,0.00%,1546314.39,Trend Entry (Str: 0.15)
"Aug 27, 2024",MFIL,SELL,103.0,782.1,80556.3,648206.99,991752.2,3831.6,4.99%,1639959.19,Trailing Stop (7% drop) - exactly 9.79% drop
"Oct 23, 2024",MFIL,BUY,101.0,768.0,-77568.0,219255.79,1334724.2,0.0,0.00%,1553979.99,Trend Entry (Str: 0.09)
"Nov 21, 2024",MFIL,SELL,101.0,742.5,74992.5,536869.29,1129184.7,-2575.5,-3.32%,1666053.99,Trailing Stop (7% drop) - exactly 8.69% drop
"Nov 27, 2024",MFIL,BUY,108.0,785.0,-84780.0,574493.09,1122007.0,0.0,0.00%,1696500.09,Trend Entry (Str: 0.03)
"Dec 08, 2024",MFIL,SELL,108.0,724.0,78192.0,964406.59,704926.0,-6588.0,-7.77%,1669332.59,Trailing Stop (7% drop) - exactly 7.77% drop
"Feb 17, 2025",MFIL,BUY,126.0,659.0,-83034.0,396031.69,1270901.1,0.0,0.00%,1666932.79,Trend Entry (Str: 0.03)
"Mar 11, 2025",MFIL,SELL,126.0,625.0,78750.0,561847.49,1106177.8,-4284.0,-5.16%,1668025.29,Trailing Stop (7% drop) - exactly 7.41% drop
"May 20, 2025",MFIL,BUY,133.0,604.08,-80342.64,955036.51,653586.03,0.0,0.00%,1608622.54,Trend Entry (Str: 0.01)
"Aug 13, 2025",MFIL,SELL,133.0,685.87,91220.71,1016766.86,595410.76,10878.07,13.54%,1612177.62,Trailing Stop (7% drop) - exactly 7.21% drop
"Nov 26, 2025",MFIL,BUY,133.0,602.0,-80066.0,396536.84,1204910.7,0.0,0.00%,1601447.54,Trend Entry (Str: 0.03)
"Dec 03, 2020",NABBC,SELL,22.0,295.0,6490.0,64774.0,833446.0,-2904.0,-30.91%,898220.0,Trailing Stop (7% drop) - exactly 30.91% drop
"Jan 06, 2021",NABBC,BUY,75.0,575.0,-43125.0,406681.0,463232.0,0.0,0.00%,869913.0,Trend Entry (Str: 0.27)
"Jan 13, 2021",NABBC,SELL,75.0,511.0,38325.0,81991.0,824992.0,-4800.0,-11.13%,906983.0,Trailing Stop (7% drop) - exactly 38.36% drop
"Jan 19, 2021",NABBC,BUY,62.0,679.0,-42098.0,589.0,957745.0,0.0,0.00%,958334.0,Trend Entry (Str: 0.29)
"Jan 24, 2021",NABBC,SELL,62.0,627.0,38874.0,39020.0,965571.0,-3224.0,-7.66%,1004591.0,Trailing Stop (7% drop) - exactly 15.95% drop
"Jan 31, 2021",NABBC,BUY,70.0,677.0,-47390.0,513838.0,445226.0,0.0,0.00%,959064.0,Trend Entry (Str: 0.19)
"Feb 07, 2021",NABBC,SELL,70.0,627.0,43890.0,315681.0,670004.0,-3500.0,-7.39%,985685.0,Trailing Stop (7% drop) - exactly 7.39% drop
"Apr 12, 2021",NABBC,BUY,88.0,585.0,-51480.0,3923.0,1028766.0,0.0,0.00%,1032689.0,Trend Entry (Str: 0.06)
"Apr 25, 2021",NABBC,SELL,88.0,527.0,46376.0,693580.0,300502.0,-5104.0,-9.91%,994082.0,Trailing Stop (7% drop) - exactly 11.43% drop
"May 16, 2021",NABBC,BUY,82.0,624.0,-51168.0,195116.0,837609.0,0.0,0.00%,1032725.0,Trend Entry (Str: 0.12)
"Jun 06, 2021",NABBC,SELL,82.0,724.0,59368.0,61469.0,1285962.0,8200.0,16.03%,1347431.0,Trailing Stop (7% drop) - exactly 10.73% drop
"Jul 18, 2021",NABBC,BUY,111.0,691.2,-76723.2,293418.8,1246106.8,0.0,0.00%,1539525.6,Trend Entry (Str: 0.02)
"Sep 02, 2021",NABBC,SELL,111.0,1069.0,118659.0,791434.6,909401.8,41935.8,54.66%,1700836.4,Trailing Stop (7% drop) - exactly 7.77% drop
"Sep 06, 2021",NABBC,BUY,80.0,1048.0,-83840.0,1432590.7,264817.5,0.0,0.00%,1697408.2,Trend Entry (Str: 0.16)
"Sep 13, 2021",NABBC,SELL,80.0,974.4,77952.0,1342189.5,330188.0,-5888.0,-7.02%,1672377.5,Trailing Stop (7% drop) - exactly 7.02% drop
"Nov 16, 2021",NABBC,BUY,99.0,790.0,-78210.0,50411.8,1515274.7,0.0,0.00%,1565686.5,Trend Entry (Str: 0.04)
"Nov 25, 2021",NABBC,SELL,99.0,879.0,87021.0,552435.8,975496.1,8811.0,11.27%,1527931.9,Trailing Stop (7% drop) - exactly 7.73% drop
"Dec 01, 2021",NABBC,BUY,80.0,920.0,-73600.0,1256224.6,218190.0,0.0,0.00%,1474414.6,Trend Entry (Str: 0.15)
"Dec 09, 2021",NABBC,SELL,80.0,856.0,68480.0,1316384.6,150116.2,-5120.0,-6.96%,1466500.8,Trailing Stop (7% drop) - exactly 8.34% drop
"Jan 30, 2022",NABBC,BUY,121.0,591.2,-71535.2,678423.7,752819.2,0.0,0.00%,1431242.9,Trend Entry (Str: 0.09)
"Feb 10, 2022",NABBC,SELL,121.0,545.0,65945.0,590856.8,776765.2,-5590.2,-7.81%,1367622.0,Trailing Stop (7% drop) - exactly 7.81% drop
"Mar 24, 2022",NABBC,BUY,124.0,533.0,-66092.0,994295.8,334354.3,0.0,0.00%,1328650.1,Trend Entry (Str: 0.01)
"Mar 28, 2022",NABBC,SELL,124.0,495.0,61380.0,1055675.8,264712.8,-4712.0,-7.13%,1320388.6,Trailing Stop (7% drop) - exactly 7.13% drop
"Jun 02, 2022",NABBC,BUY,170.0,381.0,-64770.0,1159470.3,137463.0,0.0,0.00%,1296933.3,Trend Entry (Str: 0.04)
"Jun 13, 2022",NABBC,SELL,170.0,388.0,65960.0,1160729.3,137394.0,1190.0,1.84%,1298123.3,Trailing Stop (7% drop) - exactly 8.27% drop
"Jul 07, 2022",NABBC,BUY,168.0,385.0,-64680.0,256014.2,1040285.1,0.0,0.00%,1296299.3,Trend Entry (Str: 0.01)
"Jul 11, 2022",NABBC,SELL,168.0,354.9,59623.2,837327.6,372253.72,-5056.8,-7.82%,1209581.32,Trailing Stop (7% drop) - exactly 7.82% drop
"Jul 15, 2022",NABBC,BUY,159.0,380.0,-60420.0,409266.6,803382.04,0.0,0.00%,1212648.64,Trend Entry (Str: 0.01)
"Aug 28, 2022",NABBC,SELL,159.0,431.0,68529.0,692993.29,559807.4,8109.0,13.42%,1252800.69,Trailing Stop (7% drop) - exactly 11.12% drop
"Dec 28, 2022",NABBC,BUY,150.0,393.0,-58950.0,747337.09,437054.4,0.0,0.00%,1184391.49,Trend Entry (Str: 0.09)
"Jan 31, 2023",NABBC,SELL,150.0,430.1,64515.0,469108.09,744977.3,5565.0,9.44%,1214085.39,Trailing Stop (7% drop) - exactly 9.45% drop
"Feb 08, 2023",NABBC,BUY,138.0,440.9,-60844.2,152766.69,1064481.9,0.0,0.00%,1217248.59,Trend Entry (Str: 0.03)
"Mar 05, 2023",NABBC,SELL,138.0,400.0,55200.0,1084208.39,71460.0,-5644.2,-9.28%,1155668.39,Trailing Stop (7% drop) - exactly 9.28% drop
"Jun 04, 2023",NABBC,BUY,148.0,383.0,-56684.0,107066.89,1033902.1,0.0,0.00%,1140968.99,Trend Entry (Str: 0.00)
"Jul 05, 2023",NABBC,SELL,148.0,397.3,58800.4,467820.59,757232.9,2116.4,3.73%,1225053.49,Trailing Stop (7% drop) - exactly 10.11% drop
"Jul 11, 2023",NABBC,BUY,148.0,423.0,-62604.0,216738.99,1041911.9,0.0,0.00%,1258650.89,Trend Entry (Str: 0.05)
"Jul 27, 2023",NABBC,SELL,148.0,412.0,60976.0,642834.39,601457.0,-1628.0,-2.60%,1244291.39,Trailing Stop (7% drop) - exactly 9.45% drop
"Oct 29, 2023",NABBC,BUY,155.0,374.0,-57970.0,693149.69,466759.2,0.0,0.00%,1159908.89,Trend Entry (Str: 0.01)
"Dec 24, 2023",NABBC,SELL,155.0,376.2,58311.0,58407.19,1123736.3,341.0,0.59%,1182143.49,Trailing Stop (7% drop) - exactly 8.24% drop
"Jan 04, 2024",NABBC,BUY,145.0,396.1,-57434.5,520149.39,628926.6,0.0,0.00%,1149075.99,Trend Entry (Str: 0.06)
"Mar 05, 2024",NABBC,SELL,145.0,398.0,57710.0,991484.29,106048.0,275.5,0.48%,1097532.29,Trailing Stop (7% drop) - exactly 7.44% drop
"Mar 21, 2024",NABBC,BUY,126.0,435.0,-54810.0,253.89,1100980.9,0.0,0.00%,1101234.79,Trend Entry (Str: 0.04)
"Apr 18, 2024",NABBC,SELL,126.0,400.0,50400.0,490792.79,590458.6,-4410.0,-8.05%,1081251.39,Trailing Stop (7% drop) - exactly 8.05% drop
"Apr 25, 2024",NABBC,BUY,126.0,432.1,-54444.6,490357.19,601021.5,0.0,0.00%,1091378.69,Trend Entry (Str: 0.03)
"Jun 02, 2024",NABBC,SELL,126.0,577.0,72702.0,73854.29,1079138.1,18257.4,33.53%,1152992.39,Trailing Stop (7% drop) - exactly 9.13% drop
"Aug 07, 2024",NABBC,BUY,126.0,602.9,-75965.4,840721.69,680039.5,0.0,0.00%,1520761.19,Trend Entry (Str: 0.04)
"Aug 27, 2024",NABBC,SELL,126.0,623.0,78498.0,567650.69,1072308.5,2532.6,3.33%,1639959.19,Trailing Stop (7% drop) - exactly 9.53% drop
"Sep 03, 2024",NABBC,BUY,127.0,645.0,-81915.0,717881.89,928738.9,0.0,0.00%,1646620.79,Trend Entry (Str: 0.07)
"Sep 16, 2024",NABBC,SELL,127.0,624.0,79248.0,1590780.39,0.0,-2667.0,-3.26%,1590780.39,Trailing Stop (7% drop) - exactly 8.77% drop
"Oct 21, 2024",NABBC,BUY,115.0,630.0,-72450.0,163.99,1543185.1,0.0,0.00%,1543349.09,Trend Entry (Str: 0.01)
"Nov 21, 2024",NABBC,SELL,115.0,1035.0,119025.0,461876.79,1204177.2,46575.0,64.29%,1666053.99,Trailing Stop (7% drop) - exactly 7.26% drop
"Nov 27, 2024",NABBC,BUY,80.0,1051.0,-84080.0,743453.09,953047.0,0.0,0.00%,1696500.09,Trend Entry (Str: 0.32)
"Dec 19, 2024",NABBC,SELL,80.0,1301.0,104080.0,1357088.79,279745.4,20000.0,23.79%,1636834.19,Trailing Stop (7% drop) - exactly 9.21% drop
"Dec 23, 2024",NABBC,BUY,61.0,1339.0,-81679.0,1471106.79,162716.0,0.0,0.00%,1633822.79,Trend Entry (Str: 0.18)
"Dec 29, 2024",NABBC,SELL,61.0,1040.9,63494.9,1534601.69,81037.0,-18184.1,-22.26%,1615638.69,Trailing Stop (7% drop) - exactly 22.26% drop
"Jan 27, 2025",NABBC,BUY,66.0,1218.0,-80388.0,1287506.69,330780.0,0.0,0.00%,1618286.69,Trend Entry (Str: 0.05)
"Mar 25, 2025",NABBC,SELL,66.0,1759.94,116156.04,1472215.93,161119.5,35768.04,44.49%,1633335.43,Trailing Stop (7% drop) - exactly 11.82% drop
"Apr 03, 2025",NABBC,BUY,44.0,1819.89,-80075.16,1469807.45,164217.42,0.0,0.00%,1634024.87,Trend Entry (Str: 0.04)
"Apr 27, 2025",NABBC,SELL,44.0,1633.24,71862.56,1052948.43,570014.2,-8212.6,-10.26%,1622962.63,Trailing Stop (7% drop) - exactly 10.37% drop
"Jun 09, 2025",NABBC,BUY,45.0,1721.99,-77489.55,149658.95,1418377.16,0.0,0.00%,1568036.11,Trend Entry (Str: 0.07)
"Jun 17, 2025",NABBC,SELL,45.0,1558.0,70110.0,292675.48,1261451.63,-7379.55,-9.52%,1554127.11,Trailing Stop (7% drop) - exactly 9.52% drop
"Jul 03, 2025",NABBC,BUY,45.0,1691.59,-76121.55,653750.97,900086.15,0.0,0.00%,1553837.12,Trend Entry (Str: 0.05)
"Jul 27, 2025",NABBC,SELL,45.0,1488.28,66972.6,67266.63,1623855.09,-9148.95,-12.02%,1691121.72,Trailing Stop (7% drop) - exactly 12.43% drop
"Aug 07, 2025",NABBC,BUY,48.0,1688.15,-81031.2,896404.38,732269.74,0.0,0.00%,1628674.12,Trend Entry (Str: 0.02)
